,Timestamp,temperature_scraped_F,wind_scraped_ms,temperature_scraped_C
13963,2017-11-07 03:40:00,46,2.24,7.8
13964,2017-11-07 04:10:00,46,3.13,7.8
13965,2017-11-07 04:40:00,46,2.68,7.8
13966,2017-11-07 05:10:00,46,6.71,7.8
13967,2017-11-07 05:40:00,46,5.36,7.8
13968,2017-11-07 06:10:00,45,6.71,7.2
13969,2017-11-07 06:40:00,45,5.36,7.2
13970,2017-11-07 07:10:00,45,3.13,7.2
13971,2017-11-07 07:40:00,45,3.13,7.2
13972,2017-11-07 08:10:00,45,1.34,7.2
13973,2017-11-07 08:40:00,45,2.24,7.2
13974,2017-11-07 09:10:00,45,2.24,7.2
13975,2017-11-07 09:40:00,45,5.36,7.2
13976,2017-11-07 10:10:00,45,1.34,7.2
13977,2017-11-07 10:40:00,45,4.02,7.2
13978,2017-11-07 11:10:00,45,2.24,7.2
13979,2017-11-07 11:40:00,45,2.24,7.2
13980,2017-11-07 12:10:00,46,3.58,7.8
13981,2017-11-07 12:40:00,45,8.05,7.2
13982,2017-11-07 13:10:00,46,2.68,7.8
13983,2017-11-07 13:40:00,46,3.58,7.8
13984,2017-11-07 14:10:00,48,3.58,8.9
13985,2017-11-07 14:40:00,46,3.58,7.8
13986,2017-11-07 15:10:00,46,4.47,7.8
13987,2017-11-07 15:40:00,46,4.47,7.8
13988,2017-11-07 16:10:00,45,4.47,7.2
13989,2017-11-07 16:40:00,45,5.36,7.2
13990,2017-11-07 17:10:00,45,4.02,7.2
13991,2017-11-07 17:40:00,43,4.02,6.1
13992,2017-11-07 18:10:00,43,4.02,6.1
13993,2017-11-07 18:40:00,41,3.13,5.0
13994,2017-11-07 19:10:00,39,3.13,3.9
13995,2017-11-07 19:40:00,43,5.36,6.1
13996,2017-11-07 20:10:00,43,4.47,6.1
13997,2017-11-07 20:40:00,43,5.36,6.1
13998,2017-11-07 21:10:00,43,4.47,6.1
13999,2017-11-07 21:40:00,43,5.36,6.1
14000,2017-11-07 22:10:00,43,5.36,6.1
14001,2017-11-07 22:40:00,43,5.36,6.1
14002,2017-11-07 23:10:00,45,6.26,7.2
14003,2017-11-07 23:40:00,43,5.81,6.1
14004,2017-11-08 00:10:00,43,6.26,6.1
14005,2017-11-08 00:40:00,43,4.47,6.1
14006,2017-11-08 01:10:00,43,5.36,6.1
14007,2017-11-08 01:40:00,43,5.81,6.1
14008,2017-11-08 02:10:00,43,5.81,6.1
14009,2017-11-08 02:40:00,43,6.26,6.1
14010,2017-11-08 03:10:00,43,6.26,6.1
14011,2017-11-08 03:40:00,43,4.47,6.1
14012,2017-11-08 04:10:00,43,4.47,6.1
14013,2017-11-08 04:40:00,43,5.81,6.1
14014,2017-11-08 05:10:00,43,5.36,6.1
14015,2017-11-08 05:40:00,43,5.81,6.1
14016,2017-11-08 06:10:00,43,4.47,6.1
14017,2017-11-08 06:40:00,45,5.81,7.2
14018,2017-11-08 07:10:00,43,6.26,6.1
14019,2017-11-08 07:40:00,43,5.81,6.1
14020,2017-11-08 08:10:00,43,6.26,6.1
14021,2017-11-08 08:40:00,43,6.26,6.1
14022,2017-11-08 09:10:00,45,6.71,7.2
14023,2017-11-08 09:40:00,45,7.15,7.2
14024,2017-11-08 10:10:00,46,8.05,7.8
14025,2017-11-08 10:40:00,46,8.05,7.8
14026,2017-11-08 11:10:00,46,8.05,7.8
14027,2017-11-08 11:40:00,46,8.94,7.8
14028,2017-11-08 12:10:00,46,7.6,7.8
14029,2017-11-08 12:40:00,46,8.05,7.8
14030,2017-11-08 13:10:00,46,8.05,7.8
14031,2017-11-08 13:40:00,46,9.39,7.8
14032,2017-11-08 14:10:00,46,9.83,7.8
14033,2017-11-08 14:40:00,46,9.83,7.8
14034,2017-11-08 15:10:00,46,10.73,7.8
14035,2017-11-08 15:40:00,48,11.18,8.9
14036,2017-11-08 16:10:00,48,10.73,8.9
14037,2017-11-08 16:40:00,48,11.18,8.9
14038,2017-11-08 17:10:00,48,11.62,8.9
14039,2017-11-08 17:40:00,48,11.18,8.9
14040,2017-11-08 18:10:00,50,11.18,10.0
14041,2017-11-08 18:40:00,50,11.62,10.0
14042,2017-11-08 19:10:00,50,10.73,10.0
14043,2017-11-08 19:40:00,50,10.28,10.0
14044,2017-11-08 20:10:00,50,10.73,10.0
14045,2017-11-08 20:40:00,52,8.94,11.1
14046,2017-11-08 21:10:00,50,8.05,10.0
14047,2017-11-08 21:40:00,52,9.83,11.1
14048,2017-11-08 22:10:00,52,8.05,11.1
14049,2017-11-08 22:40:00,52,7.6,11.1
14050,2017-11-08 23:10:00,54,9.39,12.2
14051,2017-11-08 23:40:00,54,9.83,12.2
14052,2017-11-09 00:10:00,54,11.62,12.2
14053,2017-11-09 00:40:00,54,14.31,12.2
14054,2017-11-09 01:10:00,50,10.28,10.0
14055,2017-11-09 01:40:00,50,12.96,10.0
14056,2017-11-09 02:10:00,48,12.52,8.9
14057,2017-11-09 02:40:00,46,14.75,7.8
14058,2017-11-09 03:10:00,46,11.62,7.8
14059,2017-11-09 03:40:00,46,11.18,7.8
14060,2017-11-09 04:10:00,46,9.39,7.8
14061,2017-11-09 04:40:00,45,11.18,7.2
14062,2017-11-09 05:10:00,46,12.52,7.8
14063,2017-11-09 05:40:00,45,12.52,7.2
14064,2017-11-09 06:10:00,45,11.18,7.2
14065,2017-11-09 06:40:00,46,13.41,7.8
14066,2017-11-09 07:10:00,46,9.39,7.8
14067,2017-11-09 07:40:00,46,13.86,7.8
14068,2017-11-09 08:10:00,46,10.73,7.8
14069,2017-11-09 08:40:00,45,13.41,7.2
14070,2017-11-09 09:10:00,45,12.96,7.2
14071,2017-11-09 09:40:00,48,13.41,8.9
14072,2017-11-09 10:10:00,46,12.96,7.8
14073,2017-11-09 10:40:00,46,13.86,7.8
14074,2017-11-09 11:10:00,46,12.96,7.8
14075,2017-11-09 11:40:00,46,13.41,7.8
14076,2017-11-09 12:10:00,48,13.86,8.9
14077,2017-11-09 12:40:00,46,12.96,7.8
14078,2017-11-09 13:10:00,45,11.62,7.2
14079,2017-11-09 13:40:00,46,10.28,7.8
14080,2017-11-09 14:10:00,46,12.96,7.8
14081,2017-11-09 15:10:00,46,11.18,7.8
14082,2017-11-09 15:40:00,46,11.62,7.8
14083,2017-11-09 16:10:00,46,10.73,7.8
14084,2017-11-09 16:40:00,46,9.83,7.8
14085,2017-11-09 17:10:00,46,7.6,7.8
14086,2017-11-09 17:40:00,43,8.94,6.1
14087,2017-11-09 18:10:00,45,10.73,7.2
14088,2017-11-09 19:10:00,43,9.83,6.1
14089,2017-11-09 19:40:00,45,10.28,7.2
14090,2017-11-09 20:10:00,43,5.36,6.1
14091,2017-11-09 20:40:00,41,3.58,5.0
14092,2017-11-09 21:10:00,43,3.58,6.1
14093,2017-11-09 21:40:00,43,5.36,6.1
14094,2017-11-09 22:10:00,43,9.83,6.1
14095,2017-11-09 22:40:00,43,11.18,6.1
14096,2017-11-09 23:10:00,41,3.58,5.0
14097,2017-11-09 23:40:00,43,6.71,6.1
14098,2017-11-10 00:10:00,45,7.15,7.2
14099,2017-11-10 00:40:00,41,8.05,5.0
14100,2017-11-10 01:10:00,45,10.28,7.2
14101,2017-11-10 01:40:00,43,10.28,6.1
14102,2017-11-10 02:10:00,45,11.62,7.2
14103,2017-11-10 02:40:00,43,12.52,6.1
14104,2017-11-10 03:10:00,43,13.41,6.1
14105,2017-11-10 03:40:00,43,13.41,6.1
14106,2017-11-10 04:10:00,41,15.65,5.0
14107,2017-11-10 04:40:00,41,14.75,5.0
14108,2017-11-10 05:10:00,43,12.52,6.1
14109,2017-11-10 05:40:00,43,11.62,6.1
14110,2017-11-10 06:10:00,39,13.41,3.9
14111,2017-11-10 06:40:00,41,13.41,5.0
14112,2017-11-10 07:40:00,41,8.94,5.0
14113,2017-11-10 08:10:00,41,9.39,5.0
14114,2017-11-10 08:40:00,41,6.71,5.0
14115,2017-11-10 09:10:00,41,7.15,5.0
14116,2017-11-10 09:40:00,43,7.15,6.1
14117,2017-11-10 10:10:00,41,9.39,5.0
14118,2017-11-10 10:40:00,41,5.81,5.0
14119,2017-11-10 11:10:00,43,6.71,6.1
14120,2017-11-10 11:40:00,43,6.71,6.1
14121,2017-11-10 12:10:00,45,7.15,7.2
14122,2017-11-10 12:40:00,45,8.94,7.2
14123,2017-11-10 13:10:00,45,8.94,7.2
14124,2017-11-10 13:40:00,45,8.94,7.2
14125,2017-11-10 14:10:00,43,8.05,6.1
14126,2017-11-10 14:40:00,43,7.15,6.1
14127,2017-11-10 15:10:00,43,7.6,6.1
14128,2017-11-10 15:40:00,39,7.6,3.9
14129,2017-11-10 16:10:00,39,3.58,3.9
14130,2017-11-10 16:40:00,41,5.81,5.0
14131,2017-11-10 17:10:00,39,4.47,3.9
14132,2017-11-10 17:40:00,41,6.71,5.0
14133,2017-11-10 18:10:00,39,6.71,3.9
14134,2017-11-10 18:40:00,41,5.36,5.0
14135,2017-11-10 19:10:00,41,6.26,5.0
14136,2017-11-10 19:40:00,41,5.81,5.0
14137,2017-11-10 20:10:00,41,5.81,5.0
14138,2017-11-10 20:40:00,41,4.02,5.0
14139,2017-11-10 21:40:00,41,6.26,5.0
14140,2017-11-10 22:10:00,39,6.71,3.9
14141,2017-11-10 22:40:00,37,4.47,2.8
14142,2017-11-10 23:10:00,39,5.81,3.9
14143,2017-11-10 23:40:00,39,4.47,3.9
14144,2017-11-11 00:10:00,41,6.71,5.0
14145,2017-11-11 00:40:00,41,6.71,5.0
14146,2017-11-11 01:10:00,43,7.6,6.1
14147,2017-11-11 01:40:00,41,6.26,5.0
14148,2017-11-11 02:10:00,41,8.05,5.0
14149,2017-11-11 02:40:00,41,11.62,5.0
14150,2017-11-11 03:10:00,39,5.81,3.9
14151,2017-11-11 03:40:00,39,5.81,3.9
14152,2017-11-11 04:10:00,39,4.47,3.9
14153,2017-11-11 04:40:00,41,6.71,5.0
14154,2017-11-11 05:10:00,39,7.15,3.9
14155,2017-11-11 05:40:00,39,8.94,3.9
14156,2017-11-11 06:10:00,39,5.36,3.9
14157,2017-11-11 06:40:00,39,6.26,3.9
14158,2017-11-11 07:10:00,39,6.71,3.9
14159,2017-11-11 07:40:00,39,5.36,3.9
14160,2017-11-11 08:10:00,39,6.26,3.9
14161,2017-11-11 08:40:00,39,4.02,3.9
14162,2017-11-11 09:10:00,41,6.71,5.0
14163,2017-11-11 09:40:00,43,7.15,6.1
14164,2017-11-11 10:10:00,41,5.81,5.0
14165,2017-11-11 10:40:00,43,8.05,6.1
14166,2017-11-11 11:10:00,43,10.73,6.1
14167,2017-11-11 11:40:00,43,8.05,6.1
14168,2017-11-11 12:10:00,43,8.05,6.1
14169,2017-11-11 12:40:00,45,7.6,7.2
14170,2017-11-11 13:10:00,43,9.39,6.1
14171,2017-11-11 13:40:00,43,6.26,6.1
14172,2017-11-11 14:10:00,43,8.05,6.1
14173,2017-11-11 14:40:00,43,8.94,6.1
14174,2017-11-11 15:10:00,41,6.26,5.0
14175,2017-11-11 15:40:00,43,7.6,6.1
14176,2017-11-11 16:10:00,43,7.6,6.1
14177,2017-11-11 16:40:00,41,7.6,5.0
14178,2017-11-11 17:10:00,43,7.15,6.1
14179,2017-11-11 17:40:00,41,5.36,5.0
14180,2017-11-11 18:10:00,41,7.6,5.0
14181,2017-11-11 18:40:00,41,7.15,5.0
14182,2017-11-11 19:10:00,43,6.26,6.1
14183,2017-11-11 19:40:00,41,6.71,5.0
14184,2017-11-11 20:40:00,41,6.26,5.0
14185,2017-11-11 21:10:00,39,3.13,3.9
14186,2017-11-11 21:40:00,41,7.15,5.0
14187,2017-11-11 22:10:00,41,3.58,5.0
14188,2017-11-11 22:40:00,41,6.26,5.0
14189,2017-11-11 23:10:00,43,6.26,6.1
14190,2017-11-11 23:40:00,41,4.02,5.0
14191,2017-11-12 00:10:00,41,4.47,5.0
14192,2017-11-12 00:40:00,41,4.47,5.0
14193,2017-11-12 01:10:00,41,7.6,5.0
14194,2017-11-12 01:40:00,41,6.71,5.0
14195,2017-11-12 02:10:00,43,7.6,6.1
14196,2017-11-12 02:40:00,43,8.05,6.1
14197,2017-11-12 03:10:00,43,8.05,6.1
14198,2017-11-12 03:40:00,43,8.05,6.1
14199,2017-11-12 04:10:00,43,10.73,6.1
14200,2017-11-12 04:40:00,43,11.18,6.1
14201,2017-11-12 05:10:00,43,10.28,6.1
14202,2017-11-12 05:40:00,41,11.62,5.0
14203,2017-11-12 06:10:00,41,10.73,5.0
14204,2017-11-12 06:40:00,43,11.62,6.1
14205,2017-11-12 07:10:00,41,11.18,5.0
14206,2017-11-12 07:40:00,43,10.73,6.1
14207,2017-11-12 08:10:00,43,11.62,6.1
14208,2017-11-12 08:40:00,43,10.73,6.1
14209,2017-11-12 09:10:00,41,12.96,5.0
14210,2017-11-12 09:40:00,43,10.28,6.1
14211,2017-11-12 10:10:00,45,10.28,7.2
14212,2017-11-12 10:40:00,43,10.73,6.1
14213,2017-11-12 11:10:00,45,7.6,7.2
14214,2017-11-12 11:40:00,43,11.18,6.1
14215,2017-11-12 12:10:00,43,10.73,6.1
14216,2017-11-12 12:40:00,45,11.18,7.2
14217,2017-11-12 13:10:00,45,11.18,7.2
14218,2017-11-12 13:40:00,43,11.18,6.1
14219,2017-11-12 14:10:00,43,11.62,6.1
14220,2017-11-12 14:40:00,41,12.52,5.0
14221,2017-11-12 15:10:00,41,13.86,5.0
14222,2017-11-12 15:40:00,43,11.62,6.1
14223,2017-11-12 16:10:00,43,13.41,6.1
14224,2017-11-12 16:40:00,45,11.62,7.2
14225,2017-11-12 17:10:00,41,11.18,5.0
14226,2017-11-12 17:40:00,43,12.96,6.1
14227,2017-11-12 18:10:00,43,10.73,6.1
14228,2017-11-12 18:40:00,41,12.96,5.0
14229,2017-11-12 19:10:00,41,10.73,5.0
14230,2017-11-12 19:40:00,41,8.05,5.0
14231,2017-11-12 20:10:00,43,10.28,6.1
14232,2017-11-12 20:40:00,43,8.94,6.1
14233,2017-11-12 21:10:00,43,9.83,6.1
14234,2017-11-12 21:40:00,41,10.28,5.0
14235,2017-11-12 22:10:00,41,6.71,5.0
14236,2017-11-12 22:40:00,41,8.94,5.0
14237,2017-11-12 23:10:00,41,6.71,5.0
14238,2017-11-12 23:40:00,41,7.15,5.0
14239,2017-11-13 00:10:00,41,5.36,5.0
14240,2017-11-13 01:10:00,41,5.81,5.0
14241,2017-11-13 01:40:00,37,3.58,2.8
14242,2017-11-13 02:10:00,41,5.81,5.0
14243,2017-11-13 02:40:00,39,3.58,3.9
14244,2017-11-13 03:10:00,36,3.13,2.2
14245,2017-11-13 03:40:00,36,2.68,2.2
14246,2017-11-13 04:10:00,37,3.13,2.8
14247,2017-11-13 04:40:00,37,2.68,2.8
14248,2017-11-13 05:10:00,36,2.24,2.2
14249,2017-11-13 05:40:00,37,2.68,2.8
14250,2017-11-13 06:10:00,37,2.24,2.8
14251,2017-11-13 06:40:00,37,2.68,2.8
14252,2017-11-13 07:10:00,37,1.34,2.8
14253,2017-11-13 07:40:00,37,1.34,2.8
14254,2017-11-13 08:10:00,39,2.68,3.9
14255,2017-11-13 08:40:00,39,2.68,3.9
14256,2017-11-13 09:10:00,39,0.89,3.9
14257,2017-11-13 09:40:00,39,2.24,3.9
14258,2017-11-13 10:10:00,39,4.02,3.9
14259,2017-11-13 10:40:00,37,3.13,2.8
14260,2017-11-13 11:10:00,39,4.47,3.9
14261,2017-11-13 11:40:00,39,4.47,3.9
14262,2017-11-13 12:10:00,39,6.26,3.9
14263,2017-11-13 12:40:00,41,5.36,5.0
14264,2017-11-13 13:10:00,41,7.15,5.0
14265,2017-11-13 13:40:00,41,7.6,5.0
14266,2017-11-13 14:10:00,41,6.71,5.0
14267,2017-11-13 14:40:00,43,8.05,6.1
14268,2017-11-13 15:10:00,41,8.05,5.0
14269,2017-11-13 15:40:00,43,9.83,6.1
14270,2017-11-13 16:10:00,43,9.83,6.1
14271,2017-11-13 16:40:00,43,9.39,6.1
14272,2017-11-13 17:10:00,43,9.39,6.1
14273,2017-11-13 17:40:00,45,8.94,7.2
14274,2017-11-13 18:10:00,45,8.94,7.2
14275,2017-11-13 18:40:00,45,8.94,7.2
14276,2017-11-13 19:10:00,45,7.6,7.2
14277,2017-11-13 19:40:00,46,5.81,7.8
14278,2017-11-13 20:10:00,46,5.81,7.8
14279,2017-11-13 20:40:00,48,5.81,8.9
14280,2017-11-13 21:10:00,48,6.71,8.9
14281,2017-11-13 21:40:00,46,4.02,7.8
14282,2017-11-13 22:10:00,48,4.02,8.9
14283,2017-11-13 22:40:00,48,4.47,8.9
14284,2017-11-13 23:10:00,48,5.81,8.9
14285,2017-11-13 23:40:00,48,6.26,8.9
14286,2017-11-14 00:10:00,48,5.36,8.9
14287,2017-11-14 00:40:00,46,7.15,7.8
14288,2017-11-14 01:10:00,46,6.26,7.8
14289,2017-11-14 01:40:00,46,5.81,7.8
14290,2017-11-14 02:10:00,46,6.26,7.8
14291,2017-11-14 02:40:00,46,6.71,7.8
14292,2017-11-14 03:10:00,46,4.47,7.8
14293,2017-11-14 03:40:00,45,4.47,7.2
14294,2017-11-14 04:10:00,46,6.71,7.8
14295,2017-11-14 04:40:00,45,5.81,7.2
14296,2017-11-14 05:10:00,43,5.36,6.1
14297,2017-11-14 05:40:00,45,6.26,7.2
14298,2017-11-14 06:10:00,45,6.71,7.2
14299,2017-11-14 06:40:00,45,5.81,7.2
14300,2017-11-14 07:10:00,45,5.36,7.2
14301,2017-11-14 07:40:00,45,4.47,7.2
14302,2017-11-14 08:10:00,45,6.26,7.2
14303,2017-11-14 08:40:00,43,3.13,6.1
14304,2017-11-14 09:10:00,43,2.68,6.1
14305,2017-11-14 09:40:00,43,1.34,6.1
14306,2017-11-14 10:10:00,45,2.24,7.2
14307,2017-11-14 10:40:00,46,0.89,7.8
14308,2017-11-14 11:10:00,46,4.47,7.8
14309,2017-11-14 11:40:00,46,3.58,7.8
14310,2017-11-14 12:10:00,46,5.81,7.8
14311,2017-11-14 12:40:00,48,6.26,8.9
14312,2017-11-14 13:10:00,48,5.36,8.9
14313,2017-11-14 13:40:00,48,7.15,8.9
14314,2017-11-14 14:10:00,48,5.81,8.9
14315,2017-11-14 14:40:00,48,6.71,8.9
14316,2017-11-14 15:10:00,48,6.71,8.9
14317,2017-11-14 15:40:00,46,6.26,7.8
14318,2017-11-14 16:10:00,46,6.26,7.8
14319,2017-11-14 16:40:00,46,7.15,7.8
14320,2017-11-14 17:10:00,46,7.6,7.8
14321,2017-11-14 17:40:00,48,8.05,8.9
14322,2017-11-14 18:10:00,48,8.94,8.9
14323,2017-11-14 18:40:00,46,8.05,7.8
14324,2017-11-14 19:10:00,46,5.36,7.8
14325,2017-11-14 19:40:00,46,9.39,7.8
14326,2017-11-14 20:10:00,46,6.26,7.8
14327,2017-11-14 20:40:00,46,6.26,7.8
14328,2017-11-14 21:10:00,46,4.47,7.8
14329,2017-11-14 21:40:00,46,5.81,7.8
14330,2017-11-14 22:10:00,45,5.81,7.2
14331,2017-11-14 22:40:00,45,4.47,7.2
14332,2017-11-14 23:10:00,45,4.02,7.2
14333,2017-11-14 23:40:00,45,5.36,7.2
14334,2017-11-15 00:10:00,43,4.47,6.1
14335,2017-11-15 01:10:00,43,6.26,6.1
14336,2017-11-15 01:40:00,43,6.71,6.1
14337,2017-11-15 02:10:00,41,5.36,5.0
14338,2017-11-15 02:40:00,41,4.47,5.0
14339,2017-11-15 03:10:00,43,4.02,6.1
14340,2017-11-15 03:40:00,41,3.58,5.0
14341,2017-11-15 04:10:00,43,5.81,6.1
14342,2017-11-15 04:40:00,41,4.47,5.0
14343,2017-11-15 05:10:00,43,6.71,6.1
14344,2017-11-15 05:40:00,43,5.36,6.1
14345,2017-11-15 06:10:00,41,3.58,5.0
14346,2017-11-15 06:40:00,43,4.47,6.1
14347,2017-11-15 07:10:00,43,7.15,6.1
14348,2017-11-15 07:40:00,43,3.13,6.1
14349,2017-11-15 08:10:00,41,3.13,5.0
14350,2017-11-15 08:40:00,43,3.58,6.1
14351,2017-11-15 09:10:00,43,3.13,6.1
14352,2017-11-15 09:40:00,43,2.24,6.1
14353,2017-11-15 10:40:00,45,3.58,7.2
14354,2017-11-15 11:10:00,45,4.02,7.2
14355,2017-11-15 11:40:00,45,1.34,7.2
14356,2017-11-15 12:10:00,45,3.58,7.2
14357,2017-11-15 12:40:00,45,3.58,7.2
14358,2017-11-15 13:10:00,45,4.47,7.2
14359,2017-11-15 13:40:00,46,3.58,7.8
14360,2017-11-15 14:10:00,45,3.13,7.2
14361,2017-11-15 14:40:00,45,3.58,7.2
14362,2017-11-15 15:10:00,43,2.68,6.1
14363,2017-11-15 15:40:00,41,3.13,5.0
14364,2017-11-15 16:10:00,41,3.58,5.0
14365,2017-11-15 16:40:00,43,3.13,6.1
14366,2017-11-15 17:10:00,43,4.02,6.1
14367,2017-11-15 17:40:00,45,4.47,7.2
14368,2017-11-15 18:10:00,45,5.81,7.2
14369,2017-11-15 18:40:00,46,6.71,7.8
14370,2017-11-15 19:10:00,46,6.71,7.8
14371,2017-11-15 19:40:00,46,7.6,7.8
14372,2017-11-15 20:10:00,48,7.15,8.9
14373,2017-11-15 20:40:00,48,8.94,8.9
14374,2017-11-15 21:10:00,48,10.28,8.9
14375,2017-11-15 21:40:00,48,10.28,8.9
14376,2017-11-15 22:10:00,48,10.28,8.9
14377,2017-11-15 22:40:00,48,11.18,8.9
14378,2017-11-15 23:10:00,48,10.73,8.9
14379,2017-11-15 23:40:00,48,9.83,8.9
14380,2017-11-16 00:10:00,48,10.28,8.9
14381,2017-11-16 00:40:00,48,10.28,8.9
14382,2017-11-16 01:10:00,48,10.73,8.9
14383,2017-11-16 01:40:00,48,10.28,8.9
14384,2017-11-16 02:10:00,50,11.18,10.0
14385,2017-11-16 02:40:00,50,10.73,10.0
14386,2017-11-16 03:10:00,50,11.18,10.0
14387,2017-11-16 03:40:00,46,10.28,7.8
14388,2017-11-16 04:10:00,48,8.94,8.9
14389,2017-11-16 04:40:00,48,8.94,8.9
14390,2017-11-16 05:10:00,48,10.73,8.9
14391,2017-11-16 05:40:00,46,6.71,7.8
14392,2017-11-16 06:10:00,46,8.94,7.8
14393,2017-11-16 06:40:00,46,8.05,7.8
14394,2017-11-16 07:10:00,45,9.83,7.2
14395,2017-11-16 07:40:00,45,14.75,7.2
14396,2017-11-16 08:10:00,45,12.52,7.2
14397,2017-11-16 08:40:00,41,9.83,5.0
14398,2017-11-16 09:10:00,43,9.39,6.1
14399,2017-11-16 09:40:00,43,12.52,6.1
14400,2017-11-16 10:10:00,41,7.6,5.0
14401,2017-11-16 10:40:00,43,10.28,6.1
14402,2017-11-16 11:10:00,45,12.52,7.2
14403,2017-11-16 11:40:00,43,9.83,6.1
14404,2017-11-16 12:10:00,43,12.96,6.1
14405,2017-11-16 12:40:00,45,11.62,7.2
14406,2017-11-16 13:10:00,43,11.62,6.1
14407,2017-11-16 13:40:00,45,11.62,7.2
14408,2017-11-16 14:10:00,39,9.83,3.9
14409,2017-11-16 14:40:00,43,9.39,6.1
14410,2017-11-16 15:10:00,39,10.73,3.9
14411,2017-11-16 15:40:00,43,11.62,6.1
14412,2017-11-16 16:10:00,43,12.52,6.1
14413,2017-11-16 16:40:00,43,10.28,6.1
14414,2017-11-16 17:10:00,39,12.96,3.9
14415,2017-11-16 17:40:00,41,9.83,5.0
14416,2017-11-16 18:10:00,43,10.73,6.1
14417,2017-11-16 19:10:00,43,12.52,6.1
14418,2017-11-16 19:40:00,43,11.62,6.1
14419,2017-11-16 20:10:00,43,12.96,6.1
14420,2017-11-16 20:40:00,43,10.28,6.1
14421,2017-11-16 21:10:00,43,9.39,6.1
14422,2017-11-16 21:40:00,45,10.28,7.2
14423,2017-11-16 22:10:00,45,9.83,7.2
14424,2017-11-16 22:40:00,45,11.18,7.2
14425,2017-11-16 23:10:00,45,10.73,7.2
14426,2017-11-16 23:40:00,43,10.28,6.1
14427,2017-11-17 00:10:00,45,10.73,7.2
14428,2017-11-17 00:40:00,45,12.52,7.2
14429,2017-11-17 01:10:00,45,11.18,7.2
14430,2017-11-17 01:40:00,46,11.18,7.8
14431,2017-11-17 02:10:00,45,10.28,7.2
14432,2017-11-17 02:40:00,45,11.18,7.2
14433,2017-11-17 03:10:00,45,12.96,7.2
14434,2017-11-17 03:40:00,46,12.96,7.8
14435,2017-11-17 04:10:00,45,11.62,7.2
14436,2017-11-17 04:40:00,45,13.41,7.2
14437,2017-11-17 05:10:00,46,12.96,7.8
14438,2017-11-17 05:40:00,45,11.18,7.2
14439,2017-11-17 06:10:00,45,16.09,7.2
14440,2017-11-17 06:40:00,45,11.62,7.2
14441,2017-11-17 07:10:00,45,11.18,7.2
14442,2017-11-17 07:40:00,45,12.96,7.2
14443,2017-11-17 08:10:00,45,11.18,7.2
14444,2017-11-17 08:40:00,43,12.96,6.1
14445,2017-11-17 09:10:00,45,10.73,7.2
14446,2017-11-17 09:40:00,45,9.83,7.2
14447,2017-11-17 10:10:00,43,11.62,6.1
14448,2017-11-17 10:40:00,46,11.62,7.8
14449,2017-11-17 11:10:00,46,12.96,7.8
14450,2017-11-17 11:40:00,45,7.6,7.2
14451,2017-11-17 12:10:00,45,10.73,7.2
14452,2017-11-17 12:40:00,43,12.96,6.1
14453,2017-11-17 13:10:00,43,12.52,6.1
14454,2017-11-17 13:40:00,43,8.94,6.1
14455,2017-11-17 14:10:00,46,10.28,7.8
14456,2017-11-17 14:40:00,39,11.62,3.9
14457,2017-11-17 15:10:00,41,10.28,5.0
14458,2017-11-17 15:40:00,43,9.39,6.1
14459,2017-11-17 16:10:00,41,7.15,5.0
14460,2017-11-17 16:40:00,43,9.83,6.1
14461,2017-11-17 17:10:00,43,6.71,6.1
14462,2017-11-17 17:40:00,43,10.73,6.1
14463,2017-11-17 18:10:00,43,9.39,6.1
14464,2017-11-17 18:40:00,43,12.52,6.1
14465,2017-11-17 19:10:00,43,9.39,6.1
14466,2017-11-17 19:40:00,43,8.05,6.1
14467,2017-11-17 20:40:00,43,9.83,6.1
14468,2017-11-17 21:10:00,43,9.83,6.1
14469,2017-11-17 21:40:00,41,12.52,5.0
14470,2017-11-17 22:10:00,41,17.88,5.0
14471,2017-11-17 22:40:00,39,11.18,3.9
14472,2017-11-17 23:10:00,41,8.94,5.0
14473,2017-11-17 23:40:00,39,10.73,3.9
14474,2017-11-18 00:10:00,39,10.73,3.9
14475,2017-11-18 00:40:00,39,6.26,3.9
14476,2017-11-18 01:10:00,39,9.39,3.9
14477,2017-11-18 01:40:00,39,11.18,3.9
14478,2017-11-18 02:10:00,43,13.41,6.1
14479,2017-11-18 02:40:00,41,13.41,5.0
14480,2017-11-18 03:10:00,43,12.52,6.1
14481,2017-11-18 03:40:00,39,14.75,3.9
14482,2017-11-18 04:10:00,41,13.86,5.0
14483,2017-11-18 04:40:00,41,14.31,5.0
14484,2017-11-18 05:10:00,43,11.62,6.1
14485,2017-11-18 05:40:00,43,13.41,6.1
14486,2017-11-18 06:10:00,41,13.41,5.0
14487,2017-11-18 06:40:00,41,12.96,5.0
14488,2017-11-18 07:10:00,41,12.96,5.0
14489,2017-11-18 07:40:00,39,10.28,3.9
14490,2017-11-18 08:10:00,41,11.18,5.0
14491,2017-11-18 08:40:00,43,11.18,6.1
14492,2017-11-18 09:10:00,43,12.52,6.1
14493,2017-11-18 09:40:00,43,12.96,6.1
14494,2017-11-18 10:10:00,43,12.96,6.1
14495,2017-11-18 10:40:00,43,11.62,6.1
14496,2017-11-18 11:10:00,43,10.73,6.1
14497,2017-11-18 11:40:00,43,12.52,6.1
14498,2017-11-18 12:10:00,43,10.28,6.1
14499,2017-11-18 12:40:00,45,10.73,7.2
