Timestamp,Wind_speed_scraped,Wind_speed_baseline,Power_baseline,Month,Month_int,correction_factor,Wind_speed_monthly_scaled,Naive_Power_scraped,Naive_Power_diff,Weibull_Power,3PL_Power,Potential_theoretical_energy
2017-04-19 19:00:00,5.36,,,2017-04,4,1.4808379302456867,7.937291306116881,225.544623064749,,259.9945046969552,354.96441927777363,225.544623064749
2017-04-19 19:30:00,4.47,,,2017-04,4,1.4808379302456867,6.619345548198219,130.81594365508226,,122.29886208138761,37.229956086992146,130.81594365508226
2017-04-19 20:00:00,3.58,,,2017-04,4,1.4808379302456867,5.301399790279558,67.20277224631366,,39.27119080040635,0.030370543182221894,67.20277224631366
2017-04-19 20:30:00,4.02,,,2017-04,4,1.4808379302456867,5.95296847958766,95.15163785544091,,73.33932463055089,2.075130900107306,95.15163785544091
2017-04-19 21:00:00,4.02,,,2017-04,4,1.4808379302456867,5.95296847958766,95.15163785544091,,73.33932463055089,2.075130900107306,95.15163785544091
2017-04-19 21:30:00,4.02,,,2017-04,4,1.4808379302456867,5.95296847958766,95.15163785544091,,73.33932463055089,2.075130900107306,95.15163785544091
2017-04-19 22:00:00,4.47,,,2017-04,4,1.4808379302456867,6.619345548198219,130.81594365508226,,122.29886208138761,37.229956086992146,130.81594365508226
2017-04-19 22:30:00,4.02,,,2017-04,4,1.4808379302456867,5.95296847958766,95.15163785544091,,73.33932463055089,2.075130900107306,95.15163785544091
2017-04-19 23:00:00,4.02,,,2017-04,4,1.4808379302456867,5.95296847958766,95.15163785544091,,73.33932463055089,2.075130900107306,95.15163785544091
2017-04-19 23:30:00,4.47,,,2017-04,4,1.4808379302456867,6.619345548198219,130.81594365508226,,122.29886208138761,37.229956086992146,130.81594365508226
2017-04-20 00:00:00,6.26,,,2017-04,4,1.4808379302456867,9.270045443337999,359.30321945822544,,436.7465339228757,449.9900179606646,359.30321945822544
2017-04-20 00:30:00,7.15,,,2017-04,4,1.4808379302456867,10.58799120125666,535.3727157139167,,611.9526554292038,518.7521171458849,535.3727157139167
2017-04-20 01:00:00,8.05,,,2017-04,4,1.4808379302456867,11.92074533847778,764.0569844772585,,752.4604722078844,843.7977055332136,764.0569844772585
2017-04-20 01:30:00,8.94,,,2017-04,4,1.4808379302456867,13.238691096396439,900.0,,838.7316758882523,899.9196532444164,1046.5275492406581
