Timestamp,Wind_ms,Temperature_c,Turbine_power_kw,Turbine_energy_kwh,Res_demand_kw,Res_energy_kwh,Season,Day,Time,Hour
2017-04-25 08:30:00,18.290000000000003,6.1,533.6666666666666,266.8333333333333,0.1989413602158171,0.09947068010790855,Spring,2017-04-25,08:30:00,8
2017-04-25 09:00:00,17.30666666666667,6.1,883.2666666666667,441.6333333333333,0.1969509010926635,0.09847545054633175,Spring,2017-04-25,09:00:00,9
2017-04-25 09:30:00,16.39,6.1,897.5,448.75,0.1970828368794326,0.0985414184397163,Spring,2017-04-25,09:30:00,9
2017-04-25 10:00:00,17.69,5.0,883.3333333333334,441.6666666666667,0.1910938740782756,0.0955469370391378,Spring,2017-04-25,10:00:00,10
2017-04-25 10:30:00,19.68,5.0,891.3,445.65,0.1980248121366794,0.0990124060683397,Spring,2017-04-25,10:30:00,10
2017-04-25 11:00:00,20.158620689655173,5.0,823.0689655172414,411.5344827586207,0.2012591070163005,0.10062955350815025,Spring,2017-04-25,11:00:00,11
2017-04-25 11:30:00,18.509999999999998,6.1,653.5666666666667,326.78333333333336,0.1966456916099773,0.09832284580498865,Spring,2017-04-25,11:30:00,11
2017-04-25 12:00:00,19.243333333333332,6.1,582.6333333333333,291.31666666666666,0.1972862406121582,0.0986431203060791,Spring,2017-04-25,12:00:00,12
2017-04-25 12:30:00,17.816666666666666,7.2,300.5,150.25,0.1923641258146784,0.0961820629073392,Spring,2017-04-25,12:30:00,12
2017-04-25 13:00:00,17.759999999999998,7.2,411.0,205.5,0.1857237960339943,0.09286189801699715,Spring,2017-04-25,13:00:00,13
2017-04-25 13:30:00,17.64,7.2,59.3,29.65,0.1823691066119213,0.09118455330596065,Spring,2017-04-25,13:30:00,13
2017-04-25 14:00:00,17.14,7.2,54.3,27.15,0.1953008210645527,0.09765041053227635,Spring,2017-04-25,14:00:00,14
2017-04-25 14:30:00,18.279999999999998,7.2,351.8666666666667,175.93333333333334,0.2150311350127371,0.10751556750636855,Spring,2017-04-25,14:30:00,14
2017-04-25 15:00:00,17.959999999999997,7.2,814.6666666666666,407.3333333333333,0.2425388425074289,0.12126942125371445,Spring,2017-04-25,15:00:00,15
2017-04-25 15:30:00,16.91,7.2,900.2333333333333,450.1166666666667,0.2831072590915523,0.14155362954577616,Spring,2017-04-25,15:30:00,15
2017-04-25 16:00:00,17.503333333333334,7.2,903.8666666666667,451.93333333333334,0.313241262204613,0.1566206311023065,Spring,2017-04-25,16:00:00,16
2017-04-25 16:30:00,14.85,6.1,886.1333333333333,443.06666666666666,0.3221809820291496,0.1610904910145748,Spring,2017-04-25,16:30:00,16
2017-04-25 17:00:00,14.943333333333333,7.2,899.0666666666667,449.53333333333336,0.3359499151103565,0.16797495755517824,Spring,2017-04-25,17:00:00,17
2017-04-25 17:30:00,14.986666666666668,5.0,902.6,451.3,0.3336934069043576,0.1668467034521788,Spring,2017-04-25,17:30:00,17
2017-04-25 18:00:00,13.74,6.1,879.4666666666667,439.73333333333335,0.3315022637238257,0.16575113186191284,Spring,2017-04-25,18:00:00,18
2017-04-25 18:30:00,14.620000000000001,6.1,841.0666666666667,420.53333333333336,0.3300553197509903,0.16502765987549514,Spring,2017-04-25,18:30:00,18
2017-04-25 19:00:00,11.643333333333334,6.1,665.8,332.9,0.3290789473684211,0.16453947368421054,Spring,2017-04-25,19:00:00,19
2017-04-25 19:30:00,12.816666666666666,6.1,740.6,370.3,0.3333297962648556,0.1666648981324278,Spring,2017-04-25,19:30:00,19
2017-04-25 20:00:00,13.536666666666667,5.0,879.8,439.9,0.3341996321448782,0.1670998160724391,Spring,2017-04-25,20:00:00,20
2017-04-25 20:30:00,14.446666666666667,,857.5666666666667,428.78333333333336,0.3084271363893605,0.15421356819468024,Spring,2017-04-25,20:30:00,20
2017-04-25 21:00:00,13.143333333333334,3.9,834.3333333333334,417.1666666666667,0.273548104131296,0.136774052065648,Spring,2017-04-25,21:00:00,21
2017-04-25 21:30:00,13.223333333333333,3.9,843.5333333333333,421.76666666666665,0.2357221279003961,0.11786106395019805,Spring,2017-04-25,21:30:00,21
2017-04-25 22:00:00,12.543333333333333,5.0,836.6,418.3,0.1946178551216752,0.0973089275608376,Spring,2017-04-25,22:00:00,22
2017-04-25 22:30:00,12.426666666666668,3.9,817.3333333333334,408.6666666666667,0.163330220713073,0.0816651103565365,Spring,2017-04-25,22:30:00,22
2017-04-25 23:00:00,11.723333333333333,3.9,715.2666666666667,357.6333333333333,0.1461710526315789,0.07308552631578945,Spring,2017-04-25,23:00:00,23
2017-04-25 23:30:00,10.729999999999999,3.9,518.2333333333333,259.1166666666667,0.1294061969439728,0.0647030984719864,Spring,2017-04-25,23:30:00,23
2017-04-26 00:00:00,8.306666666666667,5.0,266.3666666666667,133.18333333333334,0.1171036974075647,0.05855184870378235,Spring,2017-04-26,00:00:00,0
2017-04-26 00:30:00,11.886666666666667,5.0,792.6,396.3,0.1109937677053824,0.0554968838526912,Spring,2017-04-26,00:30:00,0
2017-04-26 01:00:00,11.053333333333335,3.9,688.3,344.15,0.1072813031161473,0.05364065155807365,Spring,2017-04-26,01:00:00,1
