Timestamp,Power_kw,Setpoint_kw,Baseline_wind_ms,Scrape_wind_ms,scraped_interpolated,baseline_interpolated,Scrape_linear_scaled_wind_ms,Final_wind_ms,Wind_data_source,Predicted_power_kw,Final_power_kw,Power_data_source,Energy_kwh
2017-10-12 23:00:00,823.5,900.0,12.139999999999999,11.18,False,False,17.064069100629943,12.139999999999999,baseline,770.6138151541899,823.5,baseline,411.75
2017-10-12 23:30:00,659.2666666666667,900.0,11.139999999999999,9.39,False,False,14.691604345350365,11.139999999999999,baseline,676.335129626925,659.2666666666667,baseline,329.6333333333333
2017-10-13 00:00:00,736.9333333333333,900.0,11.323333333333332,9.83,False,False,15.274780039385568,11.323333333333332,baseline,695.8744552502598,736.9333333333333,baseline,368.46666666666664
2017-10-13 00:30:00,876.7,900.0,12.543333333333333,9.39,False,False,14.691604345350365,12.543333333333333,baseline,799.8436792162,876.7,baseline,438.35
2017-10-13 01:00:00,873.0666666666667,900.0,12.506666666666666,9.39,False,False,14.691604345350365,12.506666666666666,baseline,797.3945900227843,873.0666666666667,baseline,436.53333333333336
2017-10-13 01:30:00,852.7,900.0,12.34,9.83,False,False,15.274780039385568,12.34,baseline,785.7407353058965,852.7,baseline,426.35
2017-10-13 02:00:00,689.2666666666667,900.0,11.08,9.39,False,False,14.691604345350365,11.08,baseline,669.7353617320574,689.2666666666667,baseline,344.6333333333333
2017-10-13 02:30:00,525.6666666666666,900.0,10.21,9.83,False,False,15.274780039385568,10.21,baseline,564.196470509126,525.6666666666666,baseline,262.8333333333333
2017-10-13 03:00:00,337.43333333333334,900.0,8.79,9.83,False,False,15.274780039385568,8.79,baseline,370.9933423851161,337.43333333333334,baseline,168.71666666666667
2017-10-13 03:30:00,326.76666666666665,900.0,8.423333333333334,8.94,False,False,14.095174658268904,8.423333333333334,baseline,321.9178153839175,326.76666666666665,baseline,163.38333333333333
2017-10-13 04:00:00,282.0,900.0,8.275862068965518,7.6,False,False,12.319139590070781,8.275862068965518,baseline,302.70679847819133,282.0,baseline,141.0
2017-10-13 04:30:00,35.0,900.0,4.76875,8.05,False,False,12.915569277152242,4.76875,baseline,20.6498767306042,35.0,baseline,17.5
2017-10-13 05:00:00,122.4,900.0,6.426666666666667,6.71,False,False,11.139534208954117,6.426666666666667,baseline,106.70379399014932,122.4,baseline,61.2
2017-10-13 05:30:00,57.266666666666666,900.0,5.239999999999999,6.71,False,False,11.139534208954117,5.239999999999999,baseline,36.750499377713034,57.266666666666666,baseline,28.633333333333333
2017-10-13 06:00:00,246.26666666666668,900.0,7.87,5.36,False,False,9.35024514770974,7.87,baseline,251.9367533272109,246.26666666666668,baseline,123.13333333333334
2017-10-13 06:30:00,270.3666666666667,900.0,8.516666666666667,6.26,False,False,10.543104521872658,8.516666666666667,baseline,334.2494497730579,270.3666666666667,baseline,135.18333333333334
2017-10-13 07:00:00,258.46666666666664,900.0,8.17,8.05,False,False,12.915569277152242,8.17,baseline,289.14725385675507,258.46666666666664,baseline,129.23333333333332
2017-10-13 07:30:00,259.93333333333334,900.0,8.333333333333334,8.05,False,False,12.915569277152242,8.333333333333334,baseline,310.1511778149397,259.93333333333334,baseline,129.96666666666667
2017-10-13 08:00:00,281.9,900.0,8.553333333333335,8.05,False,False,12.915569277152242,8.553333333333335,baseline,339.1271504924278,281.9,baseline,140.95
2017-10-13 08:30:00,811.1666666666666,900.0,14.05,6.71,False,False,11.139534208954117,14.05,baseline,868.4344803925062,811.1666666666666,baseline,405.5833333333333
2017-10-13 09:00:00,896.1,900.0,14.666666666666666,7.6,False,False,12.319139590070781,14.666666666666666,baseline,882.1504627924209,896.1,baseline,448.05
2017-10-13 09:30:00,888.5,900.0,15.563333333333333,7.15,False,False,11.722709902989322,15.563333333333333,baseline,893.0210337709561,888.5,baseline,444.25
2017-10-13 10:00:00,876.7931034482758,900.0,13.179310344827586,7.6,False,False,12.319139590070781,13.179310344827586,baseline,836.0093712796349,876.7931034482758,baseline,438.3965517241379
2017-10-13 10:30:00,885.1333333333333,900.0,13.456666666666667,4.47,False,False,8.170639766593077,13.456666666666667,baseline,848.2889761898789,885.1333333333333,baseline,442.56666666666666
2017-10-13 11:00:00,895.7,900.0,17.07,6.26,False,False,10.543104521872658,17.07,baseline,898.9521154494091,895.7,baseline,447.85
2017-10-13 11:30:00,898.6333333333333,900.0,20.636666666666667,5.81,False,False,9.9466748347912,20.636666666666667,baseline,899.9981114650944,898.6333333333333,baseline,449.31666666666666
2017-10-13 12:00:00,897.2333333333333,900.0,18.363333333333333,5.81,False,False,9.9466748347912,18.363333333333333,baseline,899.854684018301,897.2333333333333,baseline,448.6166666666667
2017-10-13 12:30:00,885.2333333333333,900.0,15.01,5.81,False,False,9.9466748347912,15.01,baseline,887.342748105196,885.2333333333333,baseline,442.6166666666667
2017-10-13 13:00:00,897.9333333333333,900.0,16.71,5.36,False,False,9.35024514770974,16.71,baseline,898.2874569272986,897.9333333333333,baseline,448.96666666666664
2017-10-13 13:30:00,893.2,900.0,18.459999999999997,7.6,False,False,12.319139590070781,18.459999999999997,baseline,899.876347833069,893.2,baseline,446.6
2017-10-13 14:00:00,891.6333333333333,900.0,15.97,7.6,False,False,12.319139590070781,15.97,baseline,895.6432812679374,891.6333333333333,baseline,445.81666666666666
2017-10-13 14:30:00,896.9333333333333,900.0,17.173333333333336,7.15,False,False,11.722709902989322,17.173333333333336,baseline,899.0940913487285,896.9333333333333,baseline,448.46666666666664
2017-10-13 15:00:00,888.0666666666667,900.0,15.110000000000001,9.39,False,False,14.691604345350365,15.110000000000001,baseline,888.5903269523809,888.0666666666667,baseline,444.03333333333336
2017-10-13 15:30:00,882.2666666666667,900.0,15.75,7.15,False,False,11.722709902989322,15.75,baseline,894.3580601577034,882.2666666666667,baseline,441.1333333333333
2017-10-13 16:00:00,897.1,900.0,20.023333333333333,6.26,False,False,10.543104521872658,20.023333333333333,baseline,899.9931548723495,897.1,baseline,448.55
2017-10-13 16:30:00,898.8333333333334,900.0,17.326666666666664,6.71,False,False,11.139534208954117,17.326666666666664,baseline,899.2728959303142,898.8333333333334,baseline,449.4166666666667
2017-10-13 17:00:00,896.2333333333333,900.0,16.62,7.15,False,False,11.722709902989322,16.62,baseline,898.0711132012051,896.2333333333333,baseline,448.1166666666667
2017-10-13 17:30:00,893.6,900.0,16.226666666666667,5.81,False,False,9.9466748347912,16.226666666666667,baseline,896.8126215392824,893.6,baseline,446.8
2017-10-13 18:00:00,895.2666666666667,900.0,16.796666666666667,5.81,False,False,9.9466748347912,16.796666666666667,baseline,898.4750215658698,895.2666666666667,baseline,447.6333333333333
2017-10-13 18:30:00,895.0666666666667,900.0,16.34,5.81,False,False,9.9466748347912,16.34,baseline,897.2339989114499,895.0666666666667,baseline,447.53333333333336
